# t [s], T [K], YF
3.870000000000010042e-05,1.100012652869975682e+03,5.999946090900278028e-02
3.880000000000010285e-05,1.100012685568710367e+03,5.999945951583893905e-02
3.890000000000010528e-05,1.100012718267465971e+03,5.999945812267425127e-02
3.900000000000010771e-05,1.100012750966242265e+03,5.999945672950872388e-02
3.910000000000011014e-05,1.100012783665039251e+03,5.999945533634234995e-02
3.920000000000011258e-05,1.100012816363856928e+03,5.999945394317512948e-02
3.930000000000011501e-05,1.100012849062695523e+03,5.999945255000706246e-02
3.940000000000011744e-05,1.100012881761554809e+03,5.999945115683815583e-02
3.950000000000011987e-05,1.100012914460434786e+03,5.999944976366840266e-02
3.960000000000012230e-05,1.100012947159335454e+03,5.999944837049780294e-02
3.970000000000012473e-05,1.100012979858257040e+03,5.999944697732635668e-02
3.980000000000012716e-05,1.100013012557199318e+03,5.999944558415407081e-02
3.990000000000012959e-05,1.100013045256162286e+03,5.999944419098093840e-02
4.000000000000013202e-05,1.100013077955146173e+03,5.999944279780695944e-02
4.010000000000013445e-05,1.100013110654150751e+03,5.999944140463213393e-02
4.020000000000013688e-05,1.100013143353176019e+03,5.999944001145646882e-02
4.030000000000013931e-05,1.100013176052221979e+03,5.999943861827995717e-02
4.040000000000014174e-05,1.100013208751288857e+03,5.999943722510259897e-02
4.050000000000014417e-05,1.100013241450376427e+03,5.999943583192440116e-02
4.060000000000014661e-05,1.100013274149484687e+03,5.999943443874535681e-02
4.070000000000014904e-05,1.100013306848613865e+03,5.999943304556546592e-02
4.080000000000015147e-05,1.100013339547763735e+03,5.999943165238472848e-02
4.090000000000015390e-05,1.100013372246934296e+03,5.999943025920315143e-02
4.100000000000015633e-05,1.100013404946125775e+03,5.999942886602072784e-02
4.110000000000015876e-05,1.100013437645337945e+03,5.999942747283745770e-02
4.120000000000016119e-05,1.100013470344571033e+03,5.999942607965334102e-02
4.130000000000016362e-05,1.100013503043824812e+03,5.999942468646838473e-02
4.140000000000016605e-05,1.100013535743099283e+03,5.999942329328258189e-02
4.150000000000016848e-05,1.100013568442394671e+03,5.999942190009593251e-02
4.160000000000017091e-05,1.100013601141710751e+03,5.999942050690843659e-02
4.170000000000017334e-05,1.100013633841047522e+03,5.999941911372010106e-02
4.180000000000017577e-05,1.100013666540405211e+03,5.999941772053091898e-02
4.190000000000017820e-05,1.100013699239783591e+03,5.999941632734089036e-02
4.200000000000018064e-05,1.100013731939182890e+03,5.999941493415001520e-02
4.210000000000018307e-05,1.100013764638602879e+03,5.999941354095830043e-02
4.220000000000018550e-05,1.100013797338043787e+03,5.999941214776573911e-02
4.230000000000018793e-05,1.100013830037505386e+03,5.999941075457233125e-02
4.240000000000019036e-05,1.100013862736987676e+03,5.999940936137807684e-02
4.250000000000019279e-05,1.100013895436490884e+03,5.999940796818298283e-02
4.260000000000019522e-05,1.100013928136014783e+03,5.999940657498704227e-02
4.270000000000019765e-05,1.100013960835559601e+03,5.999940518179025517e-02
4.280000000000020008e-05,1.100013993535125110e+03,5.999940378859262846e-02
4.290000000000020251e-05,1.100014026234711537e+03,5.999940239539415521e-02
4.300000000000020494e-05,1.100014058934318655e+03,5.999940100219483541e-02
4.310000000000020737e-05,1.100014091633946691e+03,5.999939960899466906e-02
4.320000000000020980e-05,1.100014124333595419e+03,5.999939821579366311e-02
4.330000000000021223e-05,1.100014157033265064e+03,5.999939682259181062e-02
4.340000000000021466e-05,1.100014189732955401e+03,5.999939542938911158e-02
4.350000000000021710e-05,1.100014222432666656e+03,5.999939403618556599e-02
4.360000000000021953e-05,1.100014255132398603e+03,5.999939264298118080e-02
4.370000000000022196e-05,1.100014287832151467e+03,5.999939124977594906e-02
4.380000000000022439e-05,1.100014320531925023e+03,5.999938985656987078e-02
4.390000000000022682e-05,1.100014353231719497e+03,5.999938846336294596e-02
4.400000000000022925e-05,1.100014385931534662e+03,5.999938707015518152e-02
4.410000000000023168e-05,1.100014418631370745e+03,5.999938567694657054e-02
4.420000000000023411e-05,1.100014451331227519e+03,5.999938428373711302e-02
4.430000000000023654e-05,1.100014484031105212e+03,5.999938289052680895e-02
4.440000000000023897e-05,1.100014516731003596e+03,5.999938149731566528e-02
4.450000000000024140e-05,1.100014549430922898e+03,5.999938010410367506e-02
4.460000000000024383e-05,1.100014582130863118e+03,5.999937871089083830e-02
4.470000000000024626e-05,1.100014614830824030e+03,5.999937731767715499e-02
4.480000000000024869e-05,1.100014647530805860e+03,5.999937592446263207e-02
4.490000000000025113e-05,1.100014680230808381e+03,5.999937453124726261e-02
4.500000000000025356e-05,1.100014712930831820e+03,5.999937313803104660e-02
4.510000000000025599e-05,1.100014745630876178e+03,5.999937174481398405e-02
4.520000000000025842e-05,1.100014778330941226e+03,5.999937035159608190e-02
4.530000000000026085e-05,1.100014811031027193e+03,5.999936895837733319e-02
4.540000000000026328e-05,1.100014843731133851e+03,5.999936756515773795e-02
4.550000000000026571e-05,1.100014876431261428e+03,5.999936617193729615e-02
4.560000000000026814e-05,1.100014909131409922e+03,5.999936477871601476e-02
4.570000000000027057e-05,1.100014941831579108e+03,5.999936338549388681e-02
4.580000000000027300e-05,1.100014974531769212e+03,5.999936199227091232e-02
4.590000000000027543e-05,1.100015007231980235e+03,5.999936059904709129e-02
4.600000000000027786e-05,1.100015039932211948e+03,5.999935920582243065e-02
4.610000000000028029e-05,1.100015072632464580e+03,5.999935781259692347e-02
4.620000000000028272e-05,1.100015105332738131e+03,5.999935641937056974e-02
4.630000000000028515e-05,1.100015138033032372e+03,5.999935502614336946e-02
4.640000000000028759e-05,1.100015170733347531e+03,5.999935363291532958e-02
4.650000000000029002e-05,1.100015203433683610e+03,5.999935223968644316e-02
4.660000000000029245e-05,1.100015236134040379e+03,5.999935084645671018e-02
4.670000000000029488e-05,1.100015268834418066e+03,5.999934945322613761e-02
4.680000000000029731e-05,1.100015301534816672e+03,5.999934805999471849e-02
4.690000000000029974e-05,1.100015334235235969e+03,5.999934666676245282e-02
4.700000000000030217e-05,1.100015366935676184e+03,5.999934527352934061e-02
4.710000000000030460e-05,1.100015399636137317e+03,5.999934388029538879e-02
4.720000000000030703e-05,1.100015432336619369e+03,5.999934248706059042e-02
4.730000000000030946e-05,1.100015465037122112e+03,5.999934109382494551e-02
4.740000000000031189e-05,1.100015497737645774e+03,5.999933970058845406e-02
4.750000000000031432e-05,1.100015530438190353e+03,5.999933830735112300e-02
4.760000000000031675e-05,1.100015563138755851e+03,5.999933691411294540e-02
4.770000000000031918e-05,1.100015595839342041e+03,5.999933552087392125e-02
4.780000000000032162e-05,1.100015628539949148e+03,5.999933412763405055e-02
4.790000000000032405e-05,1.100015661240577174e+03,5.999933273439334025e-02
4.800000000000032648e-05,1.100015693941226118e+03,5.999933134115178340e-02
4.810000000000032891e-05,1.100015726641895753e+03,5.999932994790938001e-02
4.820000000000033134e-05,1.100015759342586307e+03,5.999932855466613008e-02
4.830000000000033377e-05,1.100015792043297779e+03,5.999932716142204053e-02
4.840000000000033620e-05,1.100015824744030169e+03,5.999932576817710445e-02
4.850000000000033863e-05,1.100015857444783478e+03,5.999932437493132181e-02
4.860000000000034106e-05,1.100015890145557478e+03,5.999932298168469263e-02
4.870000000000034349e-05,1.100015922846352396e+03,5.999932158843722385e-02
4.880000000000034592e-05,1.100015955547168232e+03,5.999932019518890852e-02
4.890000000000034835e-05,1.100015988248004987e+03,5.999931880193974665e-02
4.900000000000035078e-05,1.100016020948862661e+03,5.999931740868973823e-02
4.910000000000035321e-05,1.100016053649741025e+03,5.999931601543889020e-02
4.920000000000035565e-05,1.100016086350640308e+03,5.999931462218719563e-02
4.930000000000035808e-05,1.100016119051560509e+03,5.999931322893465452e-02
4.940000000000036051e-05,1.100016151752501628e+03,5.999931183568126686e-02
4.950000000000036294e-05,1.100016184453463666e+03,5.999931044242703959e-02
4.960000000000036537e-05,1.100016217154446622e+03,5.999930904917196578e-02
4.970000000000036780e-05,1.100016249855450496e+03,5.999930765591604542e-02
4.980000000000037023e-05,1.100016282556475062e+03,5.999930626265927852e-02
4.990000000000037266e-05,1.100016315257520546e+03,5.999930486940167201e-02
5.000000000000037509e-05,1.100016347958586948e+03,5.999930347614321896e-02
5.010000000000037752e-05,1.100016380659674269e+03,5.999930208288391936e-02
5.020000000000037995e-05,1.100016413360782508e+03,5.999930068962377322e-02
5.030000000000038238e-05,1.100016446061911665e+03,5.999929929636278747e-02
5.040000000000038481e-05,1.100016478763061741e+03,5.999929790310095518e-02
5.050000000000038724e-05,1.100016511464232735e+03,5.999929650983827634e-02
5.060000000000038967e-05,1.100016544165424648e+03,5.999929511657475095e-02
5.070000000000039211e-05,1.100016576866637479e+03,5.999929372331038596e-02
5.080000000000039454e-05,1.100016609567871228e+03,5.999929233004517443e-02
5.090000000000039697e-05,1.100016642269125668e+03,5.999929093677911635e-02
5.100000000000039940e-05,1.100016674970401027e+03,5.999928954351221172e-02
5.110000000000040183e-05,1.100016707671697304e+03,5.999928815024446749e-02
5.120000000000040426e-05,1.100016740373014500e+03,5.999928675697587671e-02
5.130000000000040669e-05,1.100016773074352614e+03,5.999928536370643939e-02
5.140000000000040912e-05,1.100016805775711646e+03,5.999928397043615552e-02
5.150000000000041155e-05,1.100016838477091596e+03,5.999928257716503205e-02
5.160000000000041398e-05,1.100016871178492465e+03,5.999928118389306203e-02
5.170000000000041641e-05,1.100016903879914253e+03,5.999927979062024547e-02
5.180000000000041884e-05,1.100016936581356958e+03,5.999927839734658236e-02
5.190000000000042127e-05,1.100016969282820583e+03,5.999927700407207271e-02
5.200000000000042370e-05,1.100017001984305125e+03,5.999927561079672345e-02
5.210000000000042614e-05,1.100017034685810586e+03,5.999927421752052764e-02
5.220000000000042857e-05,1.100017067387336965e+03,5.999927282424348529e-02
5.230000000000043100e-05,1.100017100088884263e+03,5.999927143096559640e-02
5.240000000000043343e-05,1.100017132790452479e+03,5.999927003768686790e-02
5.250000000000043586e-05,1.100017165492041613e+03,5.999926864440729285e-02
5.260000000000043829e-05,1.100017198193651666e+03,5.999926725112687126e-02
5.270000000000044072e-05,1.100017230895282637e+03,5.999926585784560312e-02
5.280000000000044315e-05,1.100017263596934527e+03,5.999926446456349538e-02
5.290000000000044558e-05,1.100017296298607334e+03,5.999926307128054109e-02
5.300000000000044801e-05,1.100017329000301061e+03,5.999926167799674026e-02
5.310000000000045044e-05,1.100017361702015705e+03,5.999926028471209288e-02
5.320000000000045287e-05,1.100017394403751268e+03,5.999925889142660590e-02
5.330000000000045530e-05,1.100017427105507977e+03,5.999925749814027237e-02
5.340000000000045773e-05,1.100017459807285604e+03,5.999925610485309230e-02
5.350000000000046016e-05,1.100017492509084150e+03,5.999925471156506568e-02
5.360000000000046260e-05,1.100017525210903614e+03,5.999925331827619945e-02
5.370000000000046503e-05,1.100017557912743996e+03,5.999925192498648668e-02
5.380000000000046746e-05,1.100017590614605297e+03,5.999925053169592737e-02
5.390000000000046989e-05,1.100017623316487516e+03,5.999924913840452151e-02
5.400000000000047232e-05,1.100017656018390653e+03,5.999924774511227604e-02
5.410000000000047475e-05,1.100017688720314709e+03,5.999924635181918403e-02
5.420000000000047718e-05,1.100017721422259683e+03,5.999924495852524547e-02
5.430000000000047961e-05,1.100017754124225803e+03,5.999924356523046037e-02
5.440000000000048204e-05,1.100017786826212841e+03,5.999924217193483567e-02
5.450000000000048447e-05,1.100017819528220798e+03,5.999924077863836441e-02
5.460000000000048690e-05,1.100017852230249673e+03,5.999923938534104662e-02
5.470000000000048933e-05,1.100017884932299467e+03,5.999923799204288227e-02
5.480000000000049176e-05,1.100017917634370178e+03,5.999923659874387832e-02
5.490000000000049419e-05,1.100017950336461809e+03,5.999923520544402783e-02
5.500000000000049663e-05,1.100017983038574584e+03,5.999923381214333079e-02
5.510000000000049906e-05,1.100018015740708279e+03,5.999923241884178721e-02
5.520000000000050149e-05,1.100018048442862892e+03,5.999923102553940402e-02
5.530000000000050392e-05,1.100018081145038423e+03,5.999922963223617428e-02
5.540000000000050635e-05,1.100018113847234872e+03,5.999922823893209800e-02
5.550000000000050878e-05,1.100018146549452240e+03,5.999922684562717518e-02
5.560000000000051121e-05,1.100018179251690754e+03,5.999922545232141274e-02
5.570000000000051364e-05,1.100018211953950185e+03,5.999922405901480377e-02
5.580000000000051607e-05,1.100018244656230536e+03,5.999922266570734825e-02
5.590000000000051850e-05,1.100018277358531805e+03,5.999922127239904618e-02
5.600000000000052093e-05,1.100018310060853992e+03,5.999921987908989757e-02
5.610000000000052336e-05,1.100018342763197325e+03,5.999921848577990935e-02
5.620000000000052579e-05,1.100018375465561576e+03,5.999921709246907459e-02
5.630000000000052822e-05,1.100018408167946745e+03,5.999921569915739328e-02
5.640000000000053066e-05,1.100018440870352833e+03,5.999921430584486542e-02
5.650000000000053309e-05,1.100018473572780067e+03,5.999921291253149797e-02
5.660000000000053552e-05,1.100018506275228219e+03,5.999921151921728396e-02
5.670000000000053795e-05,1.100018538977697290e+03,5.999921012590222341e-02
5.680000000000054038e-05,1.100018571680187279e+03,5.999920873258631632e-02
5.690000000000054281e-05,1.100018604382698413e+03,5.999920733926956962e-02
5.700000000000054524e-05,1.100018637085230466e+03,5.999920594595197637e-02
5.710000000000054767e-05,1.100018669787783438e+03,5.999920455263353658e-02
5.720000000000055010e-05,1.100018702490357327e+03,5.999920315931425024e-02
5.730000000000055253e-05,1.100018735192952363e+03,5.999920176599412430e-02
5.740000000000055496e-05,1.100018767895568317e+03,5.999920037267315182e-02
5.750000000000055739e-05,1.100018800598205189e+03,5.999919897935133278e-02
5.760000000000055982e-05,1.100018833300863207e+03,5.999919758602866721e-02
5.770000000000056225e-05,1.100018866003542144e+03,5.999919619270516202e-02
5.780000000000056468e-05,1.100018898706241998e+03,5.999919479938081029e-02
5.790000000000056712e-05,1.100018931408962771e+03,5.999919340605561202e-02
5.800000000000056955e-05,1.100018964111704690e+03,5.999919201272956720e-02
5.810000000000057198e-05,1.100018996814467528e+03,5.999919061940267584e-02
5.820000000000057441e-05,1.100019029517251283e+03,5.999918922607494487e-02
5.830000000000057684e-05,1.100019062220056185e+03,5.999918783274636735e-02
5.840000000000057927e-05,1.100019094922882005e+03,5.999918643941694330e-02
5.850000000000058170e-05,1.100019127625728743e+03,5.999918504608667269e-02
5.860000000000058413e-05,1.100019160328596627e+03,5.999918365275556248e-02
5.870000000000058656e-05,1.100019193031485429e+03,5.999918225942360572e-02
5.880000000000058899e-05,1.100019225734395377e+03,5.999918086609080242e-02
5.890000000000059142e-05,1.100019258437326243e+03,5.999917947275715258e-02
5.900000000000059385e-05,1.100019291140278028e+03,5.999917807942266312e-02
5.910000000000059628e-05,1.100019323843250959e+03,5.999917668608732713e-02
5.920000000000059871e-05,1.100019356546244808e+03,5.999917529275114458e-02
