# t [s], T [K], YF
1.680199999999614988e-02,1.105979451831120514e+03,5.975297876320467133e-02
1.680299999999615088e-02,1.105979844574198069e+03,5.975296320966043406e-02
1.680399999999615188e-02,1.105980237322502944e+03,5.975294765600393243e-02
1.680499999999615288e-02,1.105980630076035141e+03,5.975293210223516643e-02
1.680599999999615388e-02,1.105981022834794885e+03,5.975291654835412913e-02
1.680699999999615488e-02,1.105981415598782178e+03,5.975290099436082053e-02
1.680799999999615588e-02,1.105981808367997246e+03,5.975288544025524062e-02
1.680899999999615688e-02,1.105982201142440090e+03,5.975286988603738941e-02
1.680999999999615788e-02,1.105982593922111164e+03,5.975285433170725996e-02
1.681099999999615888e-02,1.105982986707010241e+03,5.975283877726485227e-02
1.681199999999615988e-02,1.105983379497137776e+03,5.975282322271015939e-02
1.681299999999616088e-02,1.105983772292493768e+03,5.975280766804318827e-02
1.681399999999616188e-02,1.105984165093078445e+03,5.975279211326392503e-02
1.681499999999616288e-02,1.105984557898891808e+03,5.975277655837237661e-02
1.681599999999616388e-02,1.105984950709934083e+03,5.975276100336853607e-02
1.681699999999616488e-02,1.105985343526205497e+03,5.975274544825240342e-02
1.681799999999616588e-02,1.105985736347706052e+03,5.975272989302397864e-02
1.681899999999616688e-02,1.105986129174435973e+03,5.975271433768325480e-02
1.681999999999616788e-02,1.105986522006395489e+03,5.975269878223023190e-02
1.682099999999616888e-02,1.105986914843584600e+03,5.975268322666490994e-02
1.682199999999616988e-02,1.105987307686003533e+03,5.975266767098728199e-02
1.682299999999617088e-02,1.105987700533652514e+03,5.975265211519734804e-02
1.682399999999617188e-02,1.105988093386531546e+03,5.975263655929510809e-02
1.682499999999617288e-02,1.105988486244640853e+03,5.975262100328055520e-02
1.682599999999617388e-02,1.105988879107980438e+03,5.975260544715368938e-02
1.682699999999617488e-02,1.105989271976550526e+03,5.975258989091451062e-02
1.682799999999617588e-02,1.105989664850351346e+03,5.975257433456301198e-02
1.682899999999617688e-02,1.105990057729382897e+03,5.975255877809919347e-02
1.682999999999617788e-02,1.105990450613645407e+03,5.975254322152305508e-02
1.683099999999617888e-02,1.105990843503139104e+03,5.975252766483458988e-02
1.683199999999617988e-02,1.105991236397863986e+03,5.975251210803379787e-02
1.683299999999618088e-02,1.105991629297820282e+03,5.975249655112067904e-02
1.683399999999618188e-02,1.105992022203007991e+03,5.975248099409522645e-02
1.683499999999618288e-02,1.105992415113427342e+03,5.975246543695744011e-02
1.683599999999618388e-02,1.105992808029078560e+03,5.975244987970732002e-02
1.683699999999618488e-02,1.105993200949961874e+03,5.975243432234486618e-02
1.683799999999618588e-02,1.105993593876077284e+03,5.975241876487007164e-02
1.683899999999618688e-02,1.105993986807424790e+03,5.975240320728292948e-02
1.683999999999618788e-02,1.105994379744004846e+03,5.975238764958344662e-02
1.684099999999618888e-02,1.105994772685817452e+03,5.975237209177161612e-02
1.684199999999618988e-02,1.105995165632862609e+03,5.975235653384743800e-02
1.684299999999619088e-02,1.105995558585140770e+03,5.975234097581090531e-02
1.684399999999619188e-02,1.105995951542651937e+03,5.975232541766202499e-02
1.684499999999619288e-02,1.105996344505396110e+03,5.975230985940078315e-02
1.684599999999619388e-02,1.105996737473373514e+03,5.975229430102718675e-02
1.684699999999619488e-02,1.105997130446584379e+03,5.975227874254122884e-02
1.684799999999619588e-02,1.105997523425028930e+03,5.975226318394290942e-02
1.684899999999619688e-02,1.105997916408707169e+03,5.975224762523222849e-02
1.684999999999619788e-02,1.105998309397619096e+03,5.975223206640917911e-02
1.685099999999619888e-02,1.105998702391765164e+03,5.975221650747376129e-02
1.685199999999619988e-02,1.105999095391145374e+03,5.975220094842596807e-02
1.685299999999620088e-02,1.105999488395759727e+03,5.975218538926580641e-02
1.685399999999620188e-02,1.105999881405608676e+03,5.975216982999326937e-02
1.685499999999620288e-02,1.106000274420692222e+03,5.975215427060835000e-02
1.685599999999620388e-02,1.106000667441010364e+03,5.975213871111105524e-02
1.685699999999620488e-02,1.106001060466563331e+03,5.975212315150137815e-02
1.685799999999620588e-02,1.106001453497351349e+03,5.975210759177931180e-02
1.685899999999620688e-02,1.106001846533374646e+03,5.975209203194485619e-02
1.685999999999620788e-02,1.106002239574633222e+03,5.975207647199801131e-02
1.686099999999620888e-02,1.106002632621127077e+03,5.975206091193877717e-02
1.686199999999620988e-02,1.106003025672856666e+03,5.975204535176715376e-02
1.686299999999621088e-02,1.106003418729821988e+03,5.975202979148313415e-02
1.686399999999621188e-02,1.106003811792023043e+03,5.975201423108671139e-02
1.686499999999621288e-02,1.106004204859460287e+03,5.975199867057789244e-02
1.686599999999621388e-02,1.106004597932133720e+03,5.975198310995667034e-02
1.686699999999621488e-02,1.106004991010043341e+03,5.975196754922303816e-02
1.686799999999621588e-02,1.106005384093189377e+03,5.975195198837700283e-02
1.686899999999621688e-02,1.106005777181572057e+03,5.975193642741855743e-02
1.686999999999621788e-02,1.106006170275191607e+03,5.975192086634770194e-02
1.687099999999621888e-02,1.106006563374048028e+03,5.975190530516442944e-02
1.687199999999621988e-02,1.106006956478141547e+03,5.975188974386873991e-02
1.687299999999622088e-02,1.106007349587472163e+03,5.975187418246063337e-02
1.687399999999622188e-02,1.106007742702040105e+03,5.975185862094010286e-02
1.687499999999622288e-02,1.106008135821845599e+03,5.975184305930715534e-02
1.687599999999622388e-02,1.106008528946888646e+03,5.975182749756177691e-02
1.687699999999622488e-02,1.106008922077169473e+03,5.975181193570397453e-02
1.687799999999622588e-02,1.106009315212688080e+03,5.975179637373374125e-02
1.687899999999622688e-02,1.106009708353444921e+03,5.975178081165107707e-02
1.687999999999622788e-02,1.106010101499439997e+03,5.975176524945597506e-02
1.688099999999622888e-02,1.106010494650673309e+03,5.975174968714844215e-02
1.688199999999622988e-02,1.106010887807145082e+03,5.975173412472846446e-02
1.688299999999623088e-02,1.106011280968855544e+03,5.975171856219604893e-02
1.688399999999623188e-02,1.106011674135804697e+03,5.975170299955118863e-02
1.688499999999623288e-02,1.106012067307992766e+03,5.975168743679388356e-02
1.688599999999623388e-02,1.106012460485419979e+03,5.975167187392413370e-02
1.688699999999623488e-02,1.106012853668086336e+03,5.975165631094193214e-02
1.688799999999623588e-02,1.106013246855992065e+03,5.975164074784727886e-02
1.688899999999623688e-02,1.106013640049137393e+03,5.975162518464016692e-02
1.688999999999623788e-02,1.106014033247522320e+03,5.975160962132060327e-02
1.689099999999623888e-02,1.106014426451147074e+03,5.975159405788858097e-02
1.689199999999623988e-02,1.106014819660011653e+03,5.975157849434409307e-02
1.689299999999624088e-02,1.106015212874116514e+03,5.975156293068714652e-02
1.689399999999624188e-02,1.106015606093461429e+03,5.975154736691773438e-02
1.689499999999624288e-02,1.106015999318046852e+03,5.975153180303584971e-02
1.689599999999624388e-02,1.106016392547872783e+03,5.975151623904149945e-02
1.689699999999624488e-02,1.106016785782939223e+03,5.975150067493467665e-02
1.689799999999624588e-02,1.106017179023246626e+03,5.975148511071537438e-02
1.689899999999624688e-02,1.106017572268794993e+03,5.975146954638359958e-02
1.689999999999624788e-02,1.106017965519584322e+03,5.975145398193934532e-02
1.690099999999624888e-02,1.106018358775615070e+03,5.975143841738260464e-02
1.690199999999624988e-02,1.106018752036887008e+03,5.975142285271338449e-02
1.690299999999625088e-02,1.106019145303400592e+03,5.975140728793167794e-02
1.690399999999625189e-02,1.106019538575155821e+03,5.975139172303748497e-02
1.690499999999625289e-02,1.106019931852152922e+03,5.975137615803079866e-02
1.690599999999625389e-02,1.106020325134391896e+03,5.975136059291161900e-02
1.690699999999625489e-02,1.106020718421872971e+03,5.975134502767994599e-02
1.690799999999625589e-02,1.106021111714596373e+03,5.975132946233577269e-02
1.690899999999625689e-02,1.106021505012562102e+03,5.975131389687909911e-02
1.690999999999625789e-02,1.106021898315770386e+03,5.975129833130992524e-02
1.691099999999625889e-02,1.106022291624221452e+03,5.975128276562825108e-02
1.691199999999625989e-02,1.106022684937915301e+03,5.975126719983406970e-02
1.691299999999626089e-02,1.106023078256852159e+03,5.975125163392738109e-02
1.691399999999626189e-02,1.106023471581032254e+03,5.975123606790817832e-02
1.691499999999626289e-02,1.106023864910455586e+03,5.975122050177646138e-02
1.691599999999626389e-02,1.106024258245122383e+03,5.975120493553223028e-02
1.691699999999626489e-02,1.106024651585032643e+03,5.975118936917548501e-02
1.691799999999626589e-02,1.106025044930186596e+03,5.975117380270621864e-02
1.691899999999626689e-02,1.106025438280584467e+03,5.975115823612443117e-02
1.691999999999626789e-02,1.106025831636226258e+03,5.975114266943011565e-02
1.692099999999626889e-02,1.106026224997112195e+03,5.975112710262327209e-02
1.692199999999626989e-02,1.106026618363242505e+03,5.975111153570390049e-02
1.692299999999627089e-02,1.106027011734617190e+03,5.975109596867200085e-02
1.692399999999627189e-02,1.106027405111236476e+03,5.975108040152756622e-02
1.692499999999627289e-02,1.106027798493100363e+03,5.975106483427059662e-02
1.692599999999627389e-02,1.106028191880209306e+03,5.975104926690109203e-02
1.692699999999627489e-02,1.106028585272563078e+03,5.975103369941904552e-02
1.692799999999627589e-02,1.106028978670162132e+03,5.975101813182445709e-02
1.692899999999627689e-02,1.106029372073006471e+03,5.975100256411731980e-02
1.692999999999627789e-02,1.106029765481096319e+03,5.975098699629764060e-02
1.693099999999627889e-02,1.106030158894431679e+03,5.975097142836541253e-02
1.693199999999627989e-02,1.106030552313012777e+03,5.975095586032062867e-02
1.693299999999628089e-02,1.106030945736839840e+03,5.975094029216329594e-02
1.693399999999628189e-02,1.106031339165912868e+03,5.975092472389340742e-02
1.693499999999628289e-02,1.106031732600232090e+03,5.975090915551095616e-02
1.693599999999628389e-02,1.106032126039797504e+03,5.975089358701594910e-02
1.693699999999628489e-02,1.106032519484609566e+03,5.975087801840837931e-02
1.693799999999628589e-02,1.106032912934668047e+03,5.975086244968823984e-02
1.693899999999628689e-02,1.106033306389973404e+03,5.975084688085553764e-02
1.693999999999628789e-02,1.106033699850525636e+03,5.975083131191026575e-02
1.694099999999628889e-02,1.106034093316324970e+03,5.975081574285241726e-02
1.694199999999628989e-02,1.106034486787371407e+03,5.975080017368199908e-02
1.694299999999629089e-02,1.106034880263665173e+03,5.975078460439900430e-02
1.694399999999629189e-02,1.106035273745206496e+03,5.975076903500343289e-02
1.694499999999629289e-02,1.106035667231995376e+03,5.975075346549527794e-02
1.694599999999629389e-02,1.106036060724032041e+03,5.975073789587453943e-02
1.694699999999629489e-02,1.106036454221316490e+03,5.975072232614121737e-02
1.694799999999629589e-02,1.106036847723849178e+03,5.975070675629530481e-02
1.694899999999629689e-02,1.106037241231629878e+03,5.975069118633680870e-02
1.694999999999629789e-02,1.106037634744659044e+03,5.975067561626571516e-02
1.695099999999629889e-02,1.106038028262936677e+03,5.975066004608203113e-02
1.695199999999629989e-02,1.106038421786463005e+03,5.975064447578574967e-02
1.695299999999630089e-02,1.106038815315238026e+03,5.975062890537687077e-02
1.695399999999630189e-02,1.106039208849261968e+03,5.975061333485538750e-02
1.695499999999630289e-02,1.106039602388535059e+03,5.975059776422129987e-02
1.695599999999630389e-02,1.106039995933057298e+03,5.975058219347460786e-02
1.695699999999630489e-02,1.106040389482828914e+03,5.975056662261531149e-02
1.695799999999630589e-02,1.106040783037850133e+03,5.975055105164340380e-02
1.695899999999630689e-02,1.106041176598120956e+03,5.975053548055888480e-02
1.695999999999630789e-02,1.106041570163641609e+03,5.975051990936174756e-02
1.696099999999630889e-02,1.106041963734412093e+03,5.975050433805199901e-02
1.696199999999630989e-02,1.106042357310432635e+03,5.975048876662963221e-02
1.696299999999631089e-02,1.106042750891703463e+03,5.975047319509464022e-02
1.696399999999631189e-02,1.106043144478224576e+03,5.975045762344702305e-02
1.696499999999631289e-02,1.106043538069996202e+03,5.975044205168678069e-02
1.696599999999631389e-02,1.106043931667018569e+03,5.975042647981391314e-02
1.696699999999631489e-02,1.106044325269291676e+03,5.975041090782841346e-02
1.696799999999631589e-02,1.106044718876815750e+03,5.975039533573028167e-02
1.696899999999631689e-02,1.106045112489591020e+03,5.975037976351951774e-02
1.696999999999631789e-02,1.106045506107617484e+03,5.975036419119611475e-02
1.697099999999631889e-02,1.106045899730895371e+03,5.975034861876007269e-02
1.697199999999631989e-02,1.106046293359424908e+03,5.975033304621139157e-02
1.697299999999632089e-02,1.106046686993206094e+03,5.975031747355006445e-02
1.697399999999632189e-02,1.106047080632238931e+03,5.975030190077609132e-02
1.697499999999632289e-02,1.106047474276523872e+03,5.975028632788947219e-02
1.697599999999632389e-02,1.106047867926060917e+03,5.975027075489020012e-02
1.697699999999632489e-02,1.106048261580850294e+03,5.975025518177827510e-02
1.697799999999632589e-02,1.106048655240892003e+03,5.975023960855369715e-02
1.697899999999632689e-02,1.106049048906186272e+03,5.975022403521645931e-02
1.697999999999632789e-02,1.106049442576733099e+03,5.975020846176656159e-02
1.698099999999632889e-02,1.106049836252532941e+03,5.975019288820400398e-02
1.698199999999632989e-02,1.106050229933585797e+03,5.975017731452877956e-02
1.698299999999633089e-02,1.106050623619891667e+03,5.975016174074088832e-02
1.698399999999633189e-02,1.106051017311450778e+03,5.975014616684033025e-02
1.698499999999633289e-02,1.106051411008263358e+03,5.975013059282709843e-02
1.698599999999633389e-02,1.106051804710329407e+03,5.975011501870119979e-02
1.698699999999633489e-02,1.106052198417649151e+03,5.975009944446262045e-02
1.698799999999633589e-02,1.106052592130222820e+03,5.975008387011136735e-02
1.698899999999633689e-02,1.106052985848050412e+03,5.975006829564743355e-02
1.698999999999633789e-02,1.106053379571132155e+03,5.975005272107081905e-02
1.699099999999633889e-02,1.106053773299468276e+03,5.975003714638151692e-02
1.699199999999633989e-02,1.106054167033058775e+03,5.975002157157952715e-02
1.699299999999634089e-02,1.106054560771903880e+03,5.975000599666484974e-02
1.699399999999634189e-02,1.106054954516003818e+03,5.974999042163748469e-02
1.699499999999634289e-02,1.106055348265358589e+03,5.974997484649742507e-02
1.699599999999634389e-02,1.106055742019968420e+03,5.974995927124467088e-02
1.699699999999634489e-02,1.106056135779833312e+03,5.974994369587921517e-02
1.699799999999634589e-02,1.106056529544953491e+03,5.974992812040105794e-02
1.699899999999634689e-02,1.106056923315329186e+03,5.974991254481019920e-02
1.699999999999634789e-02,1.106057317090960396e+03,5.974989696910663894e-02
1.700099999999634889e-02,1.106057710871847348e+03,5.974988139329037024e-02
1.700199999999634989e-02,1.106058104657990270e+03,5.974986581736139307e-02
1.700299999999635089e-02,1.106058498449389162e+03,5.974985024131970052e-02
1.700399999999635189e-02,1.106058892246044252e+03,5.974983466516529951e-02
1.700499999999635289e-02,1.106059286047955538e+03,5.974981908889818311e-02
1.700599999999635389e-02,1.106059679855123477e+03,5.974980351251834437e-02
1.700699999999635489e-02,1.106060073667547840e+03,5.974978793602578331e-02
1.700799999999635589e-02,1.106060467485229083e+03,5.974977235942049991e-02
1.700899999999635689e-02,1.106060861308167205e+03,5.974975678270249418e-02
1.700999999999635789e-02,1.106061255136362433e+03,5.974974120587175919e-02
1.701099999999635889e-02,1.106061648969814769e+03,5.974972562892829492e-02
1.701199999999635989e-02,1.106062042808524438e+03,5.974971005187210138e-02
1.701299999999636089e-02,1.106062436652491670e+03,5.974969447470317163e-02
1.701399999999636189e-02,1.106062830501716462e+03,5.974967889742150567e-02
1.701499999999636289e-02,1.106063224356199044e+03,5.974966332002710351e-02
1.701599999999636390e-02,1.106063618215939414e+03,5.974964774251995819e-02
1.701699999999636490e-02,1.106064012080938028e+03,5.974963216490006973e-02
1.701799999999636590e-02,1.106064405951194658e+03,5.974961658716743812e-02
1.701899999999636690e-02,1.106064799826709759e+03,5.974960100932205642e-02
1.701999999999636790e-02,1.106065193707483331e+03,5.974958543136392464e-02
1.702099999999636890e-02,1.106065587593515602e+03,5.974956985329304276e-02
1.702199999999636990e-02,1.106065981484806571e+03,5.974955427510940387e-02
1.702299999999637090e-02,1.106066375381356465e+03,5.974953869681300794e-02
1.702399999999637190e-02,1.106066769283165513e+03,5.974952311840385499e-02
1.702499999999637290e-02,1.106067163190233714e+03,5.974950753988193808e-02
1.702599999999637390e-02,1.106067557102561295e+03,5.974949196124725720e-02
1.702699999999637490e-02,1.106067951020148257e+03,5.974947638249981235e-02
1.702799999999637590e-02,1.106068344942995054e+03,5.974946080363960355e-02
1.702899999999637690e-02,1.106068738871101459e+03,5.974944522466662383e-02
1.702999999999637790e-02,1.106069132804467927e+03,5.974942964558086628e-02
1.703099999999637890e-02,1.106069526743094457e+03,5.974941406638233782e-02
1.703199999999637990e-02,1.106069920686981277e+03,5.974939848707103152e-02
1.703299999999638090e-02,1.106070314636128387e+03,5.974938290764694737e-02
1.703399999999638190e-02,1.106070708590536015e+03,5.974936732811007845e-02
1.703499999999638290e-02,1.106071102550204387e+03,5.974935174846042474e-02
1.703599999999638390e-02,1.106071496515133504e+03,5.974933616869798625e-02
1.703699999999638490e-02,1.106071890485323593e+03,5.974932058882276298e-02
1.703799999999638590e-02,1.106072284460774881e+03,5.974930500883474799e-02
1.703899999999638690e-02,1.106072678441487369e+03,5.974928942873394128e-02
1.703999999999638790e-02,1.106073072427461284e+03,5.974927384852033591e-02
1.704099999999638890e-02,1.106073466418696626e+03,5.974925826819393188e-02
1.704199999999638990e-02,1.106073860415193622e+03,5.974924268775472919e-02
1.704299999999639090e-02,1.106074254416952499e+03,5.974922710720272784e-02
1.704399999999639190e-02,1.106074648423973258e+03,5.974921152653792089e-02
1.704499999999639290e-02,1.106075042436256126e+03,5.974919594576030835e-02
1.704599999999639390e-02,1.106075436453801331e+03,5.974918036486988326e-02
1.704699999999639490e-02,1.106075830476608871e+03,5.974916478386665258e-02
1.704799999999639590e-02,1.106076224504678976e+03,5.974914920275060243e-02
1.704899999999639690e-02,1.106076618538011871e+03,5.974913362152173973e-02
1.704999999999639790e-02,1.106077012576607558e+03,5.974911804018005757e-02
1.705099999999639890e-02,1.106077406620466263e+03,5.974910245872555592e-02
1.705199999999639990e-02,1.106077800669588214e+03,5.974908687715823480e-02
1.705299999999640090e-02,1.106078194723973411e+03,5.974907129547808726e-02
1.705399999999640190e-02,1.106078588783621854e+03,5.974905571368511331e-02
1.705499999999640290e-02,1.106078982848533997e+03,5.974904013177931295e-02
1.705599999999640390e-02,1.106079376918709841e+03,5.974902454976067923e-02
1.705699999999640490e-02,1.106079770994149612e+03,5.974900896762921215e-02
1.705799999999640590e-02,1.106080165074853312e+03,5.974899338538491173e-02
1.705899999999640690e-02,1.106080559160821167e+03,5.974897780302777101e-02
1.705999999999640790e-02,1.106080953252053177e+03,5.974896222055778999e-02
1.706099999999640890e-02,1.106081347348549798e+03,5.974894663797496175e-02
1.706199999999640990e-02,1.106081741450311029e+03,5.974893105527929321e-02
1.706299999999641090e-02,1.106082135557336869e+03,5.974891547247077744e-02
1.706399999999641190e-02,1.106082529669627547e+03,5.974889988954941444e-02
1.706499999999641290e-02,1.106082923787183290e+03,5.974888430651519727e-02
1.706599999999641390e-02,1.106083317910004098e+03,5.974886872336812593e-02
1.706699999999641490e-02,1.106083712038090198e+03,5.974885314010820042e-02
1.706799999999641590e-02,1.106084106171441817e+03,5.974883755673541380e-02
1.706899999999641690e-02,1.106084500310059184e+03,5.974882197324976607e-02
1.706999999999641790e-02,1.106084894453942070e+03,5.974880638965125723e-02
1.707099999999641890e-02,1.106085288603090930e+03,5.974879080593988034e-02
1.707199999999641990e-02,1.106085682757505765e+03,5.974877522211563541e-02
1.707299999999642090e-02,1.106086076917186801e+03,5.974875963817852242e-02
1.707399999999642190e-02,1.106086471082134267e+03,5.974874405412853445e-02
1.707499999999642290e-02,1.106086865252348161e+03,5.974872846996567149e-02
1.707599999999642390e-02,1.106087259427828712e+03,5.974871288568993355e-02
1.707699999999642490e-02,1.106087653608575920e+03,5.974869730130132062e-02
1.707799999999642590e-02,1.106088047794590011e+03,5.974868171679982576e-02
1.707899999999642690e-02,1.106088441985871214e+03,5.974866613218544897e-02
1.707999999999642790e-02,1.106088836182419527e+03,5.974865054745818332e-02
1.708099999999642890e-02,1.106089230384235179e+03,5.974863496261802881e-02
1.708199999999642990e-02,1.106089624591318398e+03,5.974861937766498543e-02
1.708299999999643090e-02,1.106090018803669182e+03,5.974860379259904625e-02
1.708399999999643190e-02,1.106090413021287759e+03,5.974858820742021820e-02
1.708499999999643290e-02,1.106090807244174357e+03,5.974857262212848741e-02
1.708599999999643390e-02,1.106091201472328976e+03,5.974855703672386081e-02
1.708699999999643490e-02,1.106091595705751843e+03,5.974854145120633148e-02
1.708799999999643590e-02,1.106091989944442957e+03,5.974852586557589940e-02
1.708899999999643690e-02,1.106092384188402548e+03,5.974851027983256457e-02
1.708999999999643790e-02,1.106092778437630841e+03,5.974849469397632007e-02
1.709099999999643890e-02,1.106093172692127837e+03,5.974847910800716588e-02
1.709199999999643990e-02,1.106093566951893763e+03,5.974846352192509508e-02
1.709299999999644090e-02,1.106093961216928847e+03,5.974844793573010765e-02
1.709399999999644190e-02,1.106094355487233088e+03,5.974843234942220360e-02
1.709499999999644290e-02,1.106094749762806714e+03,5.974841676300138293e-02
1.709599999999644390e-02,1.106095144043649725e+03,5.974840117646763871e-02
1.709699999999644490e-02,1.106095538329762576e+03,5.974838558982097092e-02
1.709799999999644590e-02,1.106095932621145266e+03,5.974837000306137957e-02
1.709899999999644690e-02,1.106096326917797796e+03,5.974835441618885773e-02
1.709999999999644790e-02,1.106096721219720393e+03,5.974833882920340539e-02
1.710099999999644890e-02,1.106097115526913285e+03,5.974832324210501561e-02
1.710199999999644990e-02,1.106097509839376471e+03,5.974830765489369533e-02
1.710299999999645090e-02,1.106097904157110179e+03,5.974829206756943761e-02
1.710399999999645190e-02,1.106098298480114636e+03,5.974827648013223552e-02
1.710499999999645290e-02,1.106098692808389842e+03,5.974826089258209599e-02
1.710599999999645390e-02,1.106099087141936025e+03,5.974824530491900515e-02
1.710699999999645490e-02,1.106099481480753411e+03,5.974822971714296993e-02
1.710799999999645590e-02,1.106099875824842002e+03,5.974821412925398340e-02
1.710899999999645690e-02,1.106100270174202024e+03,5.974819854125204555e-02
1.710999999999645790e-02,1.106100664528833477e+03,5.974818295313715638e-02
1.711099999999645890e-02,1.106101058888736588e+03,5.974816736490930896e-02
1.711199999999645990e-02,1.106101453253911586e+03,5.974815177656850329e-02
1.711299999999646090e-02,1.106101847624358470e+03,5.974813618811473936e-02
1.711399999999646190e-02,1.106102242000077467e+03,5.974812059954801025e-02
1.711499999999646290e-02,1.106102636381068805e+03,5.974810501086832287e-02
1.711599999999646390e-02,1.106103030767332484e+03,5.974808942207566337e-02
1.711699999999646490e-02,1.106103425158868731e+03,5.974807383317003867e-02
1.711799999999646590e-02,1.106103819555677774e+03,5.974805824415144184e-02
1.711899999999646690e-02,1.106104213957759612e+03,5.974804265501986594e-02
1.711999999999646790e-02,1.106104608365114473e+03,5.974802706577531791e-02
1.712099999999646890e-02,1.106105002777742357e+03,5.974801147641779081e-02
1.712199999999646990e-02,1.106105397195643491e+03,5.974799588694728464e-02
1.712299999999647090e-02,1.106105791618818103e+03,5.974798029736379246e-02
1.712399999999647190e-02,1.106106186047266419e+03,5.974796470766731427e-02
1.712499999999647290e-02,1.106106580480988441e+03,5.974794911785785007e-02
1.712599999999647390e-02,1.106106974919984168e+03,5.974793352793539292e-02
1.712699999999647490e-02,1.106107369364254055e+03,5.974791793789994282e-02
1.712799999999647590e-02,1.106107763813798101e+03,5.974790234775149977e-02
1.712899999999647691e-02,1.106108158268616307e+03,5.974788675749006378e-02
1.712999999999647791e-02,1.106108552728708901e+03,5.974787116711562790e-02
1.713099999999647891e-02,1.106108947194076109e+03,5.974785557662819213e-02
1.713199999999647991e-02,1.106109341664718158e+03,5.974783998602774954e-02
1.713299999999648091e-02,1.106109736140635050e+03,5.974782439531430012e-02
1.713399999999648191e-02,1.106110130621827011e+03,5.974780880448784387e-02
1.713499999999648291e-02,1.106110525108294041e+03,5.974779321354838080e-02
1.713599999999648391e-02,1.106110919600036368e+03,5.974777762249590396e-02
1.713699999999648491e-02,1.106111314097054219e+03,5.974776203133041336e-02
1.713799999999648591e-02,1.106111708599347594e+03,5.974774644005190205e-02
1.713899999999648691e-02,1.106112103106916720e+03,5.974773084866037004e-02
1.713999999999648791e-02,1.106112497619761825e+03,5.974771525715581733e-02
1.714099999999648891e-02,1.106112892137882909e+03,5.974769966553824391e-02
1.714199999999648991e-02,1.106113286661280199e+03,5.974768407380764285e-02
1.714299999999649091e-02,1.106113681189953695e+03,5.974766848196401414e-02
1.714399999999649191e-02,1.106114075723903852e+03,5.974765289000735086e-02
1.714499999999649291e-02,1.106114470263130443e+03,5.974763729793765299e-02
1.714599999999649391e-02,1.106114864807633921e+03,5.974762170575492054e-02
1.714699999999649491e-02,1.106115259357414288e+03,5.974760611345915351e-02
1.714799999999649591e-02,1.106115653912471771e+03,5.974759052105034496e-02
1.714899999999649691e-02,1.106116048472806369e+03,5.974757492852849489e-02
1.714999999999649791e-02,1.106116443038418311e+03,5.974755933589360329e-02
1.715099999999649891e-02,1.106116837609307595e+03,5.974754374314566324e-02
1.715199999999649991e-02,1.106117232185474677e+03,5.974752815028467473e-02
1.715299999999650091e-02,1.106117626766919557e+03,5.974751255731063776e-02
1.715399999999650191e-02,1.106118021353642234e+03,5.974749696422354539e-02
1.715499999999650291e-02,1.106118415945642937e+03,5.974748137102339762e-02
1.715599999999650391e-02,1.106118810542921892e+03,5.974746577771018752e-02
1.715699999999650491e-02,1.106119205145479327e+03,5.974745018428392201e-02
1.715799999999650591e-02,1.106119599753315242e+03,5.974743459074459417e-02
1.715899999999650691e-02,1.106119994366429637e+03,5.974741899709219706e-02
1.715999999999650791e-02,1.106120388984822966e+03,5.974740340332673760e-02
1.716099999999650891e-02,1.106120783608495231e+03,5.974738780944820887e-02
1.716199999999650991e-02,1.106121178237446429e+03,5.974737221545660393e-02
1.716299999999651091e-02,1.106121572871677017e+03,5.974735662135192971e-02
1.716399999999651191e-02,1.106121967511186767e+03,5.974734102713417927e-02
1.716499999999651291e-02,1.106122362155976134e+03,5.974732543280334568e-02
1.716599999999651391e-02,1.106122756806045118e+03,5.974730983835943587e-02
1.716699999999651491e-02,1.106123151461393945e+03,5.974729424380244291e-02
1.716799999999651591e-02,1.106123546122022617e+03,5.974727864913235986e-02
1.716899999999651691e-02,1.106123940787931588e+03,5.974726305434919366e-02
1.716999999999651791e-02,1.106124335459120630e+03,5.974724745945293736e-02
1.717099999999651891e-02,1.106124730135590198e+03,5.974723186444358403e-02
1.717199999999651991e-02,1.106125124817340293e+03,5.974721626932114060e-02
1.717299999999652091e-02,1.106125519504370914e+03,5.974720067408560015e-02
1.717399999999652191e-02,1.106125914196682515e+03,5.974718507873696266e-02
1.717499999999652291e-02,1.106126308894274871e+03,5.974716948327522120e-02
1.717599999999652391e-02,1.106126703597148435e+03,5.974715388770037577e-02
1.717699999999652491e-02,1.106127098305303207e+03,5.974713829201242637e-02
1.717799999999652591e-02,1.106127493018739415e+03,5.974712269621136607e-02
1.717899999999652691e-02,1.106127887737457058e+03,5.974710710029719485e-02
1.717999999999652791e-02,1.106128282461456593e+03,5.974709150426991272e-02
1.718099999999652891e-02,1.106128677190737790e+03,5.974707590812951968e-02
1.718199999999652991e-02,1.106129071925301105e+03,5.974706031187600880e-02
1.718299999999653091e-02,1.106129466665146538e+03,5.974704471550938006e-02
1.718399999999653191e-02,1.106129861410274088e+03,5.974702911902962654e-02
1.718499999999653291e-02,1.106130256160684212e+03,5.974701352243674823e-02
1.718599999999653391e-02,1.106130650916376908e+03,5.974699792573074514e-02
1.718699999999653491e-02,1.106131045677352176e+03,5.974698232891161032e-02
1.718799999999653591e-02,1.106131440443610245e+03,5.974696673197935071e-02
1.718899999999653691e-02,1.106131835215151341e+03,5.974695113493395243e-02
